DOI,SR_ID,Date_Created,DOI
10.1002/14651858.CD010676.pub2.,29620793,6/04/2018,10.1002/14651858.CD010676.pub2
10.1002/14651858.CD002748.pub4.,29620792,6/04/2018,10.1002/14651858.CD002748.pub4
10.1002/14651858.CD012271.pub2.,29619778,6/04/2018,10.1002/14651858.CD012271.pub2
10.1002/14651858.CD006349.pub3.,29618171,5/04/2018,10.1002/14651858.CD006349.pub3
10.1002/14651858.CD012256.pub2.,29617037,5/04/2018,10.1002/14651858.CD012256.pub2
10.1002/14651858.CD008133.pub2.,29611869,4/04/2018,10.1002/14651858.CD008133.pub2
10.1002/14651858.CD010597.pub2.,29611180,4/04/2018,10.1002/14651858.CD010597.pub2
10.1002/14651858.CD012994.,29608022,3/04/2018,10.1002/14651858.CD012994
10.1002/14651858.CD010410.pub3.,29607497,3/04/2018,10.1002/14651858.CD010410.pub3
10.1002/14651858.CD000542.pub3.,29607496,3/04/2018,10.1002/14651858.CD000542.pub3
10.1002/14651858.CD009514.pub2.,29589650,29/03/2018,10.1002/14651858.CD009514.pub2
10.1002/14651858.CD009290.pub3.,29589380,29/03/2018,10.1002/14651858.CD009290.pub3
10.1002/14651858.CD012579.pub2.,29587336,28/03/2018,10.1002/14651858.CD012579.pub2
10.1002/14651858.CD012860.pub2.,29582940,28/03/2018,10.1002/14651858.CD012860.pub2
10.1002/14651858.CD010754.pub2.,29582429,28/03/2018,10.1002/14651858.CD010754.pub2
10.1002/14651858.CD000206.pub4.,29578611,27/03/2018,10.1002/14651858.CD000206.pub4
10.1002/14651858.CD012261.pub2.,29578237,27/03/2018,10.1002/14651858.CD012261.pub2
10.1002/14651858.CD010840.pub2.,29566425,23/03/2018,10.1002/14651858.CD010840.pub2
10.1002/14651858.CD011444.pub2.,29561063,22/03/2018,10.1002/14651858.CD011444.pub2
10.1002/14651858.CD011429.pub2.,29558570,21/03/2018,10.1002/14651858.CD011429.pub2
10.1002/14651858.CD011044.pub2.,29557103,21/03/2018,10.1002/14651858.CD011044.pub2
10.1002/14651858.CD000207.pub2.,29553158,20/03/2018,10.1002/14651858.CD000207.pub2
10.1002/14651858.CD006897.pub4.,29553157,20/03/2018,10.1002/14651858.CD006897.pub4
10.1002/14651858.CD000208.pub2.,29552749,20/03/2018,10.1002/14651858.CD000208.pub2
10.1002/14651858.CD010288.pub4.,29551015,20/03/2018,10.1002/14651858.CD010288.pub4
10.1002/14651858.CD003313.pub2.,29551014,20/03/2018,10.1002/14651858.CD003313.pub2
10.1002/14651858.CD011872.pub3.,29547689,17/03/2018,10.1002/14651858.CD011872.pub3
10.1002/14651858.CD008208.pub4.,29547226,17/03/2018,10.1002/14651858.CD008208.pub4
10.1002/14651858.CD011130.pub3.,29546732,17/03/2018,10.1002/14651858.CD011130.pub3
10.1002/14651858.CD012314.pub2.,29543992,16/03/2018,10.1002/14651858.CD012314.pub2
10.1002/14651858.CD012406.pub2.,29543980,16/03/2018,10.1002/14651858.CD012406.pub2
10.1002/14651858.CD012289.pub2.,29543327,16/03/2018,10.1002/14651858.CD012289.pub2
10.1002/14651858.CD012080.pub2.,29543326,16/03/2018,10.1002/14651858.CD012080.pub2
10.1002/14651858.CD011481.pub2.,29543325,16/03/2018,10.1002/14651858.CD011481.pub2
10.1002/14651858.CD004655.pub3.,29543316,16/03/2018,10.1002/14651858.CD004655.pub3
10.1002/14651858.CD003314.pub3.,29542112,16/03/2018,10.1002/14651858.CD003314.pub3
10.1002/14651858.CD011276.pub2.,29542106,16/03/2018,10.1002/14651858.CD011276.pub2
10.1002/14651858.CD011754.pub2.,29537066,15/03/2018,10.1002/14651858.CD011754.pub2
10.1002/14651858.CD010849.pub3.,29537064,15/03/2018,10.1002/14651858.CD010849.pub3
10.1002/14651858.CD003452.pub4.,29534303,14/03/2018,10.1002/14651858.CD003452.pub4
10.1002/14651858.CD004476.pub3.,29533470,14/03/2018,10.1002/14651858.CD004476.pub3
10.1002/14651858.CD012983.,29529715,13/03/2018,10.1002/14651858.CD012983
10.1002/14651858.CD004240.pub4.,29527670,13/03/2018,10.1002/14651858.CD004240.pub4
10.1002/14651858.CD007598.pub3.,29523018,10/03/2018,10.1002/14651858.CD007598.pub3
10.1002/14651858.CD000017.pub2.,29521415,10/03/2018,10.1002/14651858.CD000017.pub2
10.1002/14651858.CD010512.pub2.,29518253,9/03/2018,10.1002/14651858.CD010512.pub2
10.1002/14651858.CD012393.pub2.,29518252,9/03/2018,10.1002/14651858.CD012393.pub2
10.1002/14651858.CD004621.pub4.,29517801,9/03/2018,10.1002/14651858.CD004621.pub4
10.1002/14651858.CD012491.pub2.,29516473,9/03/2018,10.1002/14651858.CD012491.pub2
10.1002/14651858.CD012014.pub2.,29513393,8/03/2018,10.1002/14651858.CD012014.pub2
10.1002/14651858.CD012182.pub2.,29513392,8/03/2018,10.1002/14651858.CD012182.pub2
10.1002/14651858.CD012181.pub2.,29512818,8/03/2018,10.1002/14651858.CD012181.pub2
10.1002/14651858.CD008980.pub3.,29509959,7/03/2018,10.1002/14651858.CD008980.pub3
10.1002/14651858.CD004126.pub3.,29509957,7/03/2018,10.1002/14651858.CD004126.pub3
10.1002/14651858.CD012282.pub2.,29508377,7/03/2018,10.1002/14651858.CD012282.pub2
10.1002/14651858.CD005949.pub2.,29505664,6/03/2018,10.1002/14651858.CD005949.pub2
10.1002/14651858.CD011290.pub2.,29505103,6/03/2018,10.1002/14651858.CD011290.pub2
10.1002/14651858.CD012975.,29502352,5/03/2018,10.1002/14651858.CD012975
10.1002/14651858.CD004046.pub4.,29502347,5/03/2018,10.1002/14651858.CD004046.pub4
10.1002/14651858.CD011930.pub3.,29502332,5/03/2018,10.1002/14651858.CD011930.pub3
10.1002/14651858.CD009728.pub4.,29499084,3/03/2018,10.1002/14651858.CD009728.pub4
10.1002/14651858.CD011893.pub2.,29499081,3/03/2018,10.1002/14651858.CD011893.pub2
10.1002/14651858.CD012243.pub2.,29498416,3/03/2018,10.1002/14651858.CD012243.pub2
10.1002/14651858.CD010368.pub2.,29498413,3/03/2018,10.1002/14651858.CD010368.pub2
10.1002/14651858.CD005101.pub4.,29495063,2/03/2018,10.1002/14651858.CD005101.pub4
10.1002/14651858.CD011912.pub2.,29494750,2/03/2018,10.1002/14651858.CD011912.pub2
10.1002/14651858.CD001120.pub3.,29493789,2/03/2018,10.1002/14651858.CD001120.pub3
10.1002/14651858.CD006245.pub4.,29493780,2/03/2018,10.1002/14651858.CD006245.pub4
10.1002/14651858.CD012229.pub2.,29489032,1/03/2018,10.1002/14651858.CD012229.pub2
10.1002/14651858.CD010292.pub2.,29489029,1/03/2018,10.1002/14651858.CD010292.pub2
10.1002/14651858.CD011809.pub2.,29489026,1/03/2018,10.1002/14651858.CD011809.pub2
10.1002/14651858.CD011417.pub2.,29486048,28/02/2018,10.1002/14651858.CD011417.pub2
10.1002/14651858.CD009315.pub2.,29482264,27/02/2018,10.1002/14651858.CD009315.pub2
10.1002/14651858.CD010768.pub2.,29481693,27/02/2018,10.1002/14651858.CD010768.pub2
10.1002/14651858.CD009820.pub3.,29480555,27/02/2018,10.1002/14651858.CD009820.pub3
10.1002/14651858.CD004982.pub6.,29478266,27/02/2018,10.1002/14651858.CD004982.pub6
10.1002/14651858.CD004148.pub4.,29476653,25/02/2018,10.1002/14651858.CD004148.pub4
10.1002/14651858.CD003328.pub3.,29473717,24/02/2018,10.1002/14651858.CD003328.pub3
10.1002/14651858.CD011415.pub2.,29470861,23/02/2018,10.1002/14651858.CD011415.pub2
10.1002/14651858.MR000013.pub6.,29468635,23/02/2018,10.1002/14651858.MR000013.pub6
10.1002/14651858.CD011167.pub2.,29465747,22/02/2018,10.1002/14651858.CD011167.pub2
10.1002/14651858.CD011240.pub2.,29464690,22/02/2018,10.1002/14651858.CD011240.pub2
10.1002/14651858.CD012964.,29462500,21/02/2018,10.1002/14651858.CD012964
10.1002/14651858.CD009860.pub2.,29460276,21/02/2018,10.1002/14651858.CD009860.pub2
10.1002/14651858.CD001054.pub3.,29460275,21/02/2018,10.1002/14651858.CD001054.pub3
10.1002/14651858.CD010585.pub2.,29457627,20/02/2018,10.1002/14651858.CD010585.pub2
10.1002/14651858.CD004448.pub6.,29446825,16/02/2018,10.1002/14651858.CD004448.pub6
10.1002/14651858.CD005023.pub3.,29446439,16/02/2018,10.1002/14651858.CD005023.pub3
10.1002/14651858.CD012960.,29446437,16/02/2018,10.1002/14651858.CD012960
10.1002/14651858.CD009812.pub2.,29438597,14/02/2018,10.1002/14651858.CD009812.pub2
10.1002/14651858.CD002097.pub4.,29438575,14/02/2018,10.1002/14651858.CD002097.pub4
10.1002/14651858.CD004210.pub5.,29431872,13/02/2018,10.1002/14651858.CD004210.pub5
10.1002/14651858.CD004121.pub4.,29431861,13/02/2018,10.1002/14651858.CD004121.pub4
10.1002/14651858.CD001487.pub3.,29429146,13/02/2018,10.1002/14651858.CD001487.pub3
10.1002/14651858.CD008649.pub3.,29424930,10/02/2018,10.1002/14651858.CD008649.pub3
10.1002/14651858.CD012948.,29423911,10/02/2018,10.1002/14651858.CD012948
10.1002/14651858.CD011098.pub2.,29419895,9/02/2018,10.1002/14651858.CD011098.pub2
10.1002/14651858.CD001215.pub2.,29411867,8/02/2018,10.1002/14651858.CD001215.pub2
10.1002/14651858.CD012528.pub2.,29411860,8/02/2018,10.1002/14651858.CD012528.pub2
10.1002/14651858.CD000459.pub3.,29409162,7/02/2018,10.1002/14651858.CD000459.pub3
10.1002/14651858.CD005413.pub3.,29409139,7/02/2018,10.1002/14651858.CD005413.pub3
10.1002/14651858.CD002805.pub2.,29409126,7/02/2018,10.1002/14651858.CD002805.pub2
10.1002/14651858.CD012653.pub2.,29406579,7/02/2018,10.1002/14651858.CD012653.pub2
10.1002/14651858.CD011595.pub2.,29405263,7/02/2018,10.1002/14651858.CD011595.pub2
10.1002/14651858.CD011123.pub2.,29405038,7/02/2018,10.1002/14651858.CD011123.pub2
10.1002/14651858.CD008806.pub3.,29405037,7/02/2018,10.1002/14651858.CD008806.pub3
10.1002/14651858.CD008342.pub2.,29401369,6/02/2018,10.1002/14651858.CD008342.pub2
10.1002/14651858.CD006251.pub4.,29400395,6/02/2018,10.1002/14651858.CD006251.pub4
10.1002/14651858.CD012786.pub2.,29394453,3/02/2018,10.1002/14651858.CD012786.pub2
10.1002/14651858.CD008152.pub5.,29393511,3/02/2018,10.1002/14651858.CD008152.pub5
10.1002/14651858.CD005972.pub4.,29390172,2/02/2018,10.1002/14651858.CD005972.pub4
10.1002/14651858.CD011757.pub2.,29390170,2/02/2018,10.1002/14651858.CD011757.pub2
10.1002/14651858.CD011357.pub2.,29390169,2/02/2018,10.1002/14651858.CD011357.pub2
10.1002/14651858.CD012513.pub2.,29388687,2/02/2018,10.1002/14651858.CD012513.pub2
10.1002/14651858.CD008983.pub3.,29388675,2/02/2018,10.1002/14651858.CD008983.pub3
10.1002/14651858.CD012693.pub2.,29388198,2/02/2018,10.1002/14651858.CD012693.pub2
10.1002/14651858.CD004876.pub4.,29388197,2/02/2018,10.1002/14651858.CD004876.pub4
10.1002/14651858.CD001269.pub6.,29388196,2/02/2018,10.1002/14651858.CD001269.pub6
10.1002/14651858.CD004879.pub5.,29388195,2/02/2018,10.1002/14651858.CD004879.pub5
10.1002/14651858.CD012485.pub2.,29385235,1/02/2018,10.1002/14651858.CD012485.pub2
10.1002/14651858.CD001746.pub4.,29383710,1/02/2018,10.1002/14651858.CD001746.pub4
10.1002/14651858.CD009728.pub3.,29376563,30/01/2018,10.1002/14651858.CD009728.pub3
10.1002/14651858.CD009669.pub3.,29376560,30/01/2018,10.1002/14651858.CD009669.pub3
10.1002/14651858.CD011292.pub2.,29376559,30/01/2018,10.1002/14651858.CD011292.pub2
10.1002/14651858.CD005195.pub4.,29376219,30/01/2018,10.1002/14651858.CD005195.pub4
10.1002/14651858.CD011455.pub2.,29376218,30/01/2018,10.1002/14651858.CD011455.pub2
10.1002/14651858.CD012551.pub2.,29372565,27/01/2018,10.1002/14651858.CD012551.pub2
10.1002/14651858.CD010219.pub2.,29368813,26/01/2018,10.1002/14651858.CD010219.pub2
10.1002/14651858.CD000317.pub4.,29368795,26/01/2018,10.1002/14651858.CD000317.pub4
10.1002/14651858.CD003869.pub4.,29365347,25/01/2018,10.1002/14651858.CD003869.pub4
10.1002/14651858.CD008552.pub4.,29365346,25/01/2018,10.1002/14651858.CD008552.pub4
10.1002/14651858.CD006649.pub7.,29363105,25/01/2018,10.1002/14651858.CD006649.pub7
10.1002/14651858.CD012529.pub2.,29360138,24/01/2018,10.1002/14651858.CD012529.pub2
10.1002/14651858.CD011551.pub2.,29357120,23/01/2018,10.1002/14651858.CD011551.pub2
10.1002/14651858.CD012788.pub2.,29355914,23/01/2018,10.1002/14651858.CD012788.pub2
10.1002/14651858.CD011057.pub2.,29355909,23/01/2018,10.1002/14651858.CD011057.pub2
10.1002/14651858.CD009324.pub4.,29355908,23/01/2018,10.1002/14651858.CD009324.pub4
10.1002/14651858.CD008530.pub3.,29355906,23/01/2018,10.1002/14651858.CD008530.pub3
10.1002/14651858.CD008525.pub3.,29355886,23/01/2018,10.1002/14651858.CD008525.pub3
10.1002/14651858.CD011736.pub2.,29355907,23/01/2018,10.1002/14651858.CD011736.pub2
10.1002/14651858.CD000205.pub3.,29352477,21/01/2018,10.1002/14651858.CD000205.pub3
10.1002/14651858.CD003941.pub3.,29342498,18/01/2018,10.1002/14651858.CD003941.pub3
10.1002/14651858.CD000458.pub3.,29342497,18/01/2018,10.1002/14651858.CD000458.pub3
10.1002/14651858.CD000204.pub2.,29341071,18/01/2018,10.1002/14651858.CD000204.pub2
10.1002/14651858.CD000209.pub3.,29341067,18/01/2018,10.1002/14651858.CD000209.pub3
10.1002/14651858.CD010947.pub2.,29341066,18/01/2018,10.1002/14651858.CD010947.pub2
10.1002/14651858.MR000039.pub2.,29372930,27/01/2018,10.1002/14651858.MR000039.pub2
10.1002/14651858.CD011450.pub2.,29338066,18/01/2018,10.1002/14651858.CD011450.pub2
10.1002/14651858.CD006847.pub2.,29336009,18/01/2018,10.1002/14651858.CD006847.pub2
10.1002/14651858.CD012054.pub2.,29333660,16/01/2018,10.1002/14651858.CD012054.pub2
10.1002/14651858.CD006366.pub4.,29364503,25/01/2018,10.1002/14651858.CD006366.pub4
10.1002/14651858.CD001905.pub3.,29320603,11/01/2018,10.1002/14651858.CD001905.pub3
10.1002/14651858.CD012042.pub2.,29320600,11/01/2018,10.1002/14651858.CD012042.pub2
10.1002/14651858.CD006544.pub3.,29318581,11/01/2018,10.1002/14651858.CD006544.pub3
10.1002/14651858.CD003076.pub3.,29315455,10/01/2018,10.1002/14651858.CD003076.pub3
10.1002/14651858.CD012605.pub2.,29309720,9/01/2018,10.1002/14651858.CD012605.pub2
10.1002/14651858.CD012454.pub2.,29308828,9/01/2018,10.1002/14651858.CD012454.pub2
10.1002/14651858.CD009734.pub3.,29308602,9/01/2018,10.1002/14651858.CD009734.pub3
10.1002/14651858.CD008074.pub2.,29308601,9/01/2018,10.1002/14651858.CD008074.pub2
10.1002/14651858.CD012285.pub2.,29304272,6/01/2018,10.1002/14651858.CD012285.pub2
10.1002/14651858.CD012910.,29303230,6/01/2018,10.1002/14651858.CD012910
10.1002/14651858.CD008017.pub5.,29298459,4/01/2018,10.1002/14651858.CD008017.pub5
10.1002/14651858.CD010908.pub2.,29297205,4/01/2018,10.1002/14651858.CD010908.pub2
10.1002/14651858.CD011005.pub2.,29293261,3/01/2018,10.1002/14651858.CD011005.pub2
10.1002/14651858.CD009376.pub2.,29291254,2/01/2018,10.1002/14651858.CD009376.pub2
10.1002/14651858.CD006123.pub3.,29286534,30/12/2017,10.1002/14651858.CD006123.pub3
10.1002/14651858.CD006466.pub6.,29285754,30/12/2017,10.1002/14651858.CD006466.pub6
10.1002/14651858.CD008072.pub2.,29284075,29/12/2017,10.1002/14651858.CD008072.pub2
10.1002/14651858.CD009986.pub2.,29283434,29/12/2017,10.1002/14651858.CD009986.pub2
10.1002/14651858.CD000990.pub4.,29278423,27/12/2017,10.1002/14651858.CD000990.pub4
10.1002/14651858.CD006250.pub2.,29278410,27/12/2017,10.1002/14651858.CD006250.pub2
10.1002/14651858.CD012272.pub2.,29274129,24/12/2017,10.1002/14651858.CD012272.pub2
10.1002/14651858.CD012390.pub2.,29271482,23/12/2017,10.1002/14651858.CD012390.pub2
10.1002/14651858.CD011535.pub2.,29271481,23/12/2017,10.1002/14651858.CD011535.pub2
10.1002/14651858.CD007471.pub3.,29271473,23/12/2017,10.1002/14651858.CD007471.pub3
10.1002/14651858.CD012595.pub2.,29267989,22/12/2017,10.1002/14651858.CD012595.pub2
10.1002/14651858.CD009424.pub2.,29267988,22/12/2017,10.1002/14651858.CD009424.pub2
10.1002/14651858.CD006458.pub4.,29265171,22/12/2017,10.1002/14651858.CD006458.pub4
10.1002/14651858.CD012696.pub2.,29264871,22/12/2017,10.1002/14651858.CD012696.pub2
10.1002/14651858.CD009606.pub2.,29261853,21/12/2017,10.1002/14651858.CD009606.pub2
10.1002/14651858.CD010470.pub3.,29260510,21/12/2017,10.1002/14651858.CD010470.pub3
10.1002/14651858.CD006095.pub4.,29257353,20/12/2017,10.1002/14651858.CD006095.pub4
10.1002/14651858.CD012665.pub2.,29256573,20/12/2017,10.1002/14651858.CD012665.pub2
10.1002/14651858.CD012296.pub2.,29253921,19/12/2017,10.1002/14651858.CD012296.pub2
10.1002/14651858.CD012102.pub2.,29253920,19/12/2017,10.1002/14651858.CD012102.pub2
10.1002/14651858.CD003188.pub4.,29253322,19/12/2017,10.1002/14651858.CD003188.pub4
10.1002/14651858.CD011300.pub2.,29247502,17/12/2017,10.1002/14651858.CD011300.pub2
10.1002/14651858.CD011088.pub2.,29244199,16/12/2017,10.1002/14651858.CD011088.pub2
10.1002/14651858.CD010875.pub2.,29243827,16/12/2017,10.1002/14651858.CD010875.pub2
10.1002/14651858.CD011412.pub3.,29243813,16/12/2017,10.1002/14651858.CD011412.pub3
10.1002/14651858.CD001188.pub5.,29243221,16/12/2017,10.1002/14651858.CD001188.pub5
10.1002/14651858.CD005158.pub4.,29240976,15/12/2017,10.1002/14651858.CD005158.pub4
10.1002/14651858.CD009789.pub2.,29238948,15/12/2017,10.1002/14651858.CD009789.pub2
10.1002/14651858.CD000467.pub2.,29237099,14/12/2017,10.1002/14651858.CD000467.pub2
10.1002/14651858.CD007720.pub3.,29236286,14/12/2017,10.1002/14651858.CD007720.pub3
10.1002/14651858.CD011289.pub2.,29231243,13/12/2017,10.1002/14651858.CD011289.pub2
10.1002/14651858.CD003633.pub3.,29230798,13/12/2017,10.1002/14651858.CD003633.pub3
10.1002/14651858.CD008090.pub3.,29226959,12/12/2017,10.1002/14651858.CD008090.pub3
10.1002/14651858.CD012175.pub2.,29226949,12/12/2017,10.1002/14651858.CD012175.pub2
10.1002/14651858.CD012492.pub2.,29226307,12/12/2017,10.1002/14651858.CD012492.pub2
10.1002/14651858.CD011483.pub2.,29220541,9/12/2017,10.1002/14651858.CD011483.pub2
10.1002/14651858.CD011686.pub2.,29215711,8/12/2017,10.1002/14651858.CD011686.pub2
10.1002/14651858.CD010002.pub3.,29210462,7/12/2017,10.1002/14651858.CD010002.pub3
10.1002/14651858.CD003211.pub2.,29207214,6/12/2017,10.1002/14651858.CD003211.pub2
10.1002/14651858.CD012258.pub2.,29205275,6/12/2017,10.1002/14651858.CD012258.pub2
10.1002/14651858.CD003054.pub4.,29205264,6/12/2017,10.1002/14651858.CD003054.pub4
10.1002/14651858.CD011457.pub2.,29199769,5/12/2017,10.1002/14651858.CD011457.pub2
10.1002/14651858.CD008380.pub2.,29199768,5/12/2017,10.1002/14651858.CD008380.pub2
10.1002/14651858.CD007963.pub3.,29199767,5/12/2017,10.1002/14651858.CD007963.pub3
10.1002/14651858.CD011782.pub2.,29199766,5/12/2017,10.1002/14651858.CD011782.pub2
10.1002/14651858.CD012057.pub2.,29197180,3/12/2017,10.1002/14651858.CD012057.pub2
10.1002/14651858.CD010693.pub4.,29197071,3/12/2017,10.1002/14651858.CD010693.pub4
10.1002/14651858.CD005067.pub5.,29192424,2/12/2017,10.1002/14651858.CD005067.pub5
10.1002/14651858.CD004956.pub3.,29192423,2/12/2017,10.1002/14651858.CD004956.pub3
10.1002/14651858.CD000984.pub3.,29190418,1/12/2017,10.1002/14651858.CD000984.pub3
10.1002/14651858.CD011677.pub2.,29185627,1/12/2017,10.1002/14651858.CD011677.pub2
10.1002/14651858.CD002062.pub4.,29185258,1/12/2017,10.1002/14651858.CD002062.pub4
10.1002/14651858.CD003053.pub6.,29183107,29/11/2017,10.1002/14651858.CD003053.pub6
10.1002/14651858.CD011432.pub2.,29182800,29/11/2017,10.1002/14651858.CD011432.pub2
10.1002/14651858.CD003898.pub6.,29182799,29/11/2017,10.1002/14651858.CD003898.pub6
10.1002/14651858.CD003976.pub2.,29182798,29/11/2017,10.1002/14651858.CD003976.pub2
10.1002/14651858.CD004063.pub4.,29182797,29/11/2017,10.1002/14651858.CD004063.pub4
10.1002/14651858.CD011990.pub2.,29181845,29/11/2017,10.1002/14651858.CD011990.pub2
10.1002/14651858.CD009540.pub2.,29181841,29/11/2017,10.1002/14651858.CD009540.pub2
10.1002/14651858.CD010968.pub2.,29178444,28/11/2017,10.1002/14651858.CD010968.pub2
10.1002/14651858.CD012447.pub2.,29178265,28/11/2017,10.1002/14651858.CD012447.pub2
10.1002/14651858.CD011110.pub3.,29178172,28/11/2017,10.1002/14651858.CD011110.pub3
10.1002/14651858.CD012035.pub2.,29178132,28/11/2017,10.1002/14651858.CD012035.pub2
10.1002/14651858.CD009277.pub2.,29178125,28/11/2017,10.1002/14651858.CD009277.pub2
10.1002/14651858.CD009666.pub2.,29168569,24/11/2017,10.1002/14651858.CD009666.pub2
10.1002/14651858.CD010496.pub2.,29168557,24/11/2017,10.1002/14651858.CD010496.pub2
10.1002/14651858.CD008929.pub2.,29165784,23/11/2017,10.1002/14651858.CD008929.pub2
10.1002/14651858.CD012216.pub2.,29164603,23/11/2017,10.1002/14651858.CD012216.pub2
10.1002/14651858.CD012884.,29164602,23/11/2017,10.1002/14651858.CD012884
10.1002/14651858.CD012615.pub2.,29161773,22/11/2017,10.1002/14651858.CD012615.pub2
10.1002/14651858.CD011764.pub2.,29161465,22/11/2017,10.1002/14651858.CD011764.pub2
10.1002/14651858.CD011194.pub3.,29161458,22/11/2017,10.1002/14651858.CD011194.pub3
10.1002/14651858.CD004704.pub4.,29159862,22/11/2017,10.1002/14651858.CD004704.pub4
10.1002/14651858.CD011144.pub2.,29159857,22/11/2017,10.1002/14651858.CD011144.pub2
10.1002/14651858.CD008349.pub4.,29156493,21/11/2017,10.1002/14651858.CD008349.pub4
10.1002/14651858.CD011539.pub2.,29155436,21/11/2017,10.1002/14651858.CD011539.pub2
10.1002/14651858.CD005067.pub4.,29149474,18/11/2017,10.1002/14651858.CD005067.pub4
10.1002/14651858.CD011954.pub2.,29149469,18/11/2017,10.1002/14651858.CD011954.pub2
10.1002/14651858.CD011558.pub2.,29148566,18/11/2017,10.1002/14651858.CD011558.pub2
10.1002/14651858.CD003289.pub6.,29148565,18/11/2017,10.1002/14651858.CD003289.pub6
10.1002/14651858.CD004863.pub5.,29145693,18/11/2017,10.1002/14651858.CD004863.pub5
10.1002/14651858.CD005474.pub2.,29144549,17/11/2017,10.1002/14651858.CD005474.pub2
10.1002/14651858.CD004517.pub3.,29144545,17/11/2017,10.1002/14651858.CD004517.pub3
